pr_name,pr_code,dc_name,dc_code,mn_name,mn_code,mp_name,mp_code,sp_name,sp_code,sa_code,pop_size,pop_curr,pop_curr_approx,lz_code,lz_name,lz_abbrev,lz
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Matiani',966009,'Ka-Matiani SP',966009001,9660312,561,608,608,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Matiani',966009,'Ka-Matiani SP',966009001,9660455,624,676,676,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Matiani',966009,'Ka-Matiani SP',966009001,9660513,642,696,696,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Matiani',966009,'Ka-Matiani SP',966009001,9660706,726,787,787,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Matsakali',966197,'Ka-Matsakali SP',966197001,9660716,726,787,787,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Matsakali',966197,'Ka-Matsakali SP',966197001,9660797,777,842,842,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mchipise',966182,'Ka-Mchipise SP',966182001,9660516,645,699,699,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mchipise',966182,'Ka-Mchipise SP',966182001,9660629,684,741,741,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mchipise',966182,'Ka-Mchipise SP',966182001,9660832,807,875,875,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mchipise',966182,'Ka-Mchipise SP',966182001,9660956,1068,1158,1158,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mdabula',966222,'Ka-Mdabula SP',966222001,9660838,810,878,878,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mhinga',966013,'Ka-Mhinga SP',966013001,9660350,585,634,634,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mhinga',966013,'Ka-Mhinga SP',966013001,9660504,636,689,689,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mhinga',966013,'Ka-Mhinga SP',966013001,9660766,756,819,819,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mhinga',966013,'Ka-Mhinga SP',966013001,9660799,780,845,845,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mhinga',966013,'Ka-Mhinga SP',966013001,9660806,786,852,852,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mhinga',966013,'Ka-Mhinga SP',966013001,9660859,837,907,907,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mhinga',966013,'Ka-Mhinga SP',966013001,9660935,957,1037,1037,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mphambo',966209,'Ka-Mphambo SP',966209001,9660256,537,582,582,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mphambo',966209,'Ka-Mphambo SP',966209001,9660295,552,598,598,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mphambo',966209,'Ka-Mphambo SP',966209001,9660351,585,634,634,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mphambo',966209,'Ka-Mphambo SP',966209001,9660444,621,673,673,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mphambo',966209,'Ka-Mphambo SP',966209001,9660666,702,761,761,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mphambo',966209,'Ka-Mphambo SP',966209001,9660684,711,771,771,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mulamula',966216,'Ka-Mulamula SP',966216001,9660202,504,546,546,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mulamula',966216,'Ka-Mulamula SP',966216001,9660300,555,601,601,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mulamula',966216,'Ka-Mulamula SP',966216001,9660559,654,709,709,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mulamula',966216,'Ka-Mulamula SP',966216001,9660583,666,722,722,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Mulamula',966216,'Ka-Mulamula SP',966216001,9660624,687,745,745,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Muswane',966226,'Ka-Muswane SP',966226001,9660416,609,660,660,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Muswane',966226,'Ka-Muswane SP',966226001,9660626,687,745,745,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Muswane',966226,'Ka-Muswane SP',966226001,9660887,867,940,940,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Nghezimani',966119,'Ka-Nghezimani SP',966119001,9660152,453,491,491,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Nghezimani',966119,'Ka-Nghezimani SP',966119001,9660231,525,569,569,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Nghezimani',966119,'Ka-Nghezimani SP',966119001,9660341,579,627,627,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Nghezimani',966119,'Ka-Nghezimani SP',966119001,9660432,615,666,666,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Nyavani',966093,'Ka-Nyavani SP',966093001,9660057,306,331,331,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Sunduza',966024,'Ka-Sunduza SP',966024001,9660487,633,686,686,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Sunduza',966024,'Ka-Sunduza SP',966024001,9660585,669,725,725,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Sunduza',966024,'Ka-Sunduza SP',966024001,9660725,729,790,790,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Sunduza',966024,'Ka-Sunduza SP',966024001,9660788,768,832,832,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Sunduza',966024,'Ka-Sunduza SP',966024001,9660937,972,1054,1054,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Vhele',966109,'Ka-Vhele SP',966109001,9660120,417,452,452,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Vhele',966109,'Ka-Vhele SP',966109001,9660193,495,536,536,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Vhele',966109,'Ka-Vhele SP',966109001,9660198,501,543,543,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Vhele',966109,'Ka-Vhele SP',966109001,9660218,513,556,556,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Vhele',966109,'Ka-Vhele SP',966109001,9660309,561,608,608,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xigamani',966211,'Ka-Xigamani SP',966211001,9660438,618,670,670,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xigamani',966211,'Ka-Xigamani SP',966211001,9660656,699,758,758,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xigamani',966211,'Ka-Xigamani SP',966211001,9660739,738,800,800,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xihosana',966227,'Ka-Xihosana SP',966227001,9660287,555,601,601,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xihosana',966227,'Ka-Xihosana SP',966227001,9660358,585,634,634,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xihosana',966227,'Ka-Xihosana SP',966227001,9660643,693,751,751,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xihosana',966227,'Ka-Xihosana SP',966227001,9660683,711,771,771,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xikundu B',966049,'Ka-Xikundu B SP',966049001,9660490,633,686,686,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xikundu B',966049,'Ka-Xikundu B SP',966049001,9660795,777,842,842,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xikundu',966050,'Ka-Xikundu SP',966050002,9660062,315,341,341,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xikundu',966050,'Ka-Xikundu SP',966050002,9660102,390,422,422,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xikundu',966050,'Ka-Xikundu SP',966050002,9660135,435,471,471,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xikundu',966050,'Ka-Xikundu SP',966050002,9660201,501,543,543,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xikundu',966050,'Ka-Xikundu SP',966050002,9660310,561,608,608,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xikundu',966050,'Ka-Xikundu SP',966050002,9660314,564,611,611,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xikundu',966050,'Ka-Xikundu SP',966050002,9660503,636,689,689,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xikundu',966050,'Ka-Xikundu SP',966050002,9660657,696,754,754,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xikundu',966050,'Shimishoni',966050001,9660074,351,380,380,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xitlhelani',966185,'Ka-Xitlhelani SP',966185001,9660244,531,575,575,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xitlhelani',966185,'Ka-Xitlhelani SP',966185001,9660435,615,666,666,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xitlhelani',966185,'Ka-Xitlhelani SP',966185001,9660798,777,842,842,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xitlhelani',966185,'Ka-Xitlhelani SP',966185001,9660888,870,943,943,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xitlhelani',966185,'Ka-Xitlhelani SP',966185001,9660909,894,969,969,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Ka-Xitlhelani',966185,'Ka-Xitlhelani SP',966185001,9660931,939,1018,1018,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Khakhanwa',966188,'Khakhanwa SP',966188001,9660447,621,673,673,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Khakhanwa',966188,'Khakhanwa SP',966188001,9660727,735,797,797,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Khambela',966095,'Khambela SP',966095001,9660028,69,74,74,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Lambani',966012,'Nzanwe',966012001,9660687,714,774,774,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Lamvi',966001,'Lamvi SP',966001001,9660180,486,527,527,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Lamvi',966001,'Lamvi SP',966001001,9660197,501,543,543,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Lamvi',966001,'Lamvi SP',966001001,9660272,546,592,592,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Lulamani',966210,'Lulamani SP',966210001,9660024,60,65,65,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Mabaligwe',966058,'Mabaligwe SP',966058001,9660241,531,575,575,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Mabaligwe',966058,'Mabaligwe SP',966058001,9660292,555,601,601,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Mabaligwe',966058,'Mabaligwe SP',966058001,9660430,615,666,666,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Mabaligwe',966058,'Mabaligwe SP',966058001,9660622,684,741,741,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Mabokoro',966217,'Mabokoro SP',966217001,9660269,546,592,592,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Machele',966223,'Machele SP',966223001,9660318,567,614,614,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Machele',966223,'Machele SP',966223001,9660467,624,676,676,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Madonsi',966181,'Madonsi SP',966181001,9660597,672,728,728,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Madonsi',966181,'Madonsi SP',966181001,9660841,810,878,878,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Madonsi',966181,'Madonsi SP',966181001,9660885,861,933,933,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Madonsi',966181,'Madonsi SP',966181001,9660895,879,953,953,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Madzimu',966045,'Maphophe',966045001,9660141,441,478,478,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Madzimu',966045,'Maphophe',966045001,9660248,531,575,575,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Madzimu',966045,'Maphophe',966045001,9660279,549,595,595,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Madzimu',966045,'Maphophe',966045001,9660308,561,608,608,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Madzimu',966045,'Maphophe',966045001,9660393,600,650,650,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Madzimu',966045,'Maphophe',966045001,9660406,609,660,660,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Madzimu',966045,'Maphophe',966045001,9660439,618,670,670,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Madzimu',966045,'Maphophe',966045001,9660460,621,673,673,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Madzimu',966045,'Maphophe',966045001,9660611,681,738,738,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Magomani',966040,'Magomani SP',966040001,9660205,504,546,546,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Magomani',966040,'Magomani SP',966040001,9660613,678,735,735,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Magomani',966040,'Magomani SP',966040001,9660658,699,758,758,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Magomani',966040,'Magomani SP',966040001,9660875,855,927,927,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Mahunguhwi',966025,'Mahunguhwi SP',966025001,9660103,393,426,426,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Makahlule',966113,'Makahlule SP',966113001,9660263,543,588,588,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Makahlule',966113,'Makahlule SP',966113001,9660311,561,608,608,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Makahlule',966113,'Makahlule SP',966113001,9660776,765,829,829,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Makhasa',966144,'Makhasa SP',966144001,9660274,546,592,592,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Makhasa',966144,'Makhasa SP',966144001,9660336,576,624,624,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Makhumbe',966006,'Makhumbe SP',966006001,9660023,57,61,61,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Makuleke',966083,'Makuleke SP',966083001,9660150,453,491,491,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Makuleke',966083,'Makuleke SP',966083001,9660187,492,533,533,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Makuleke',966083,'Makuleke SP',966083001,9660368,591,640,640,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Makuleke',966083,'Makuleke SP',966083001,9660484,630,683,683,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Makuleke',966083,'Makuleke SP',966083001,9660615,684,741,741,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Makuleke',966083,'Makuleke SP',966083001,9660702,717,777,777,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Makuleke',966083,'Makuleke SP',966083001,9660927,933,1011,1011,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Makumeke',966174,'Makumeke SP',966174001,9660549,654,709,709,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Makumeke',966174,'Makumeke SP',966174001,9660791,774,839,839,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Malamhala',966204,'Malamhala  SP',966204001,9660376,594,644,644,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Malamhala',966204,'Malamhala  SP',966204001,9660426,612,663,663,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Manele',966186,'Manele SP',966186001,9660628,687,745,745,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Manele',966186,'Manele SP',966186001,9660938,972,1054,1054,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Vhembe',934,'Thulamela',966,'Mapimele',966221,'Mapimele SP',966221001,9660163,468,507,507,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
